4461	15	895
2153	28	743
10131	11	7784
4528	47	10546
5267	43	5562
2950	31	10240
8647	7	385
4404	15	890
7156	15	897
5032	15	889
3390	43	7092
8102	15	1689
1004	15	894
11054	11	2684
6097	15	895
10802	32	11462
4377	10	3093
1919	39	1603
7051	43	1730
10225	43	9635
8620	34	10962
6228	34	6137
2069	11	2653
8234	39	7360
138	10	2127
836	31	3345
436	43	9362
3195	21	10695
2929	13	3742
6773	15	896
648	43	5562
3355	11	2071
3742	19	11446
5021	21	796
3492	25	215
11463	10	3636
1734	10	8756
1461	21	5395
6241	14	10224
4492	43	1727
3483	31	3742
5230	9	10046
161	47	7461
4113	25	7418
9519	23	5579
6178	13	10063
10435	15	889
1386	31	6600
5921	31	2419
2956	21	3124
8579	10	3172
4771	15	895
8302	10	3875
1457	10	6519
1659	34	3143
645	25	8895
2826	47	5850
6282	34	3904
8459	47	10794
5644	11	3626
8690	47	7439
224	10	10790
7099	47	9320
2105	23	10384
825	25	2571
5271	15	897
9240	15	895
2621	43	4812
9940	15	894
5356	15	894
5697	43	9097
5867	15	892
4047	47	3525
2749	31	3345
7822	15	892
7901	11	5468
3355	47	4540
9336	11	2885
7280	43	4027
4344	34	2783
3826	23	10256
8868	11	1627
9895	11	10316
844	7	10540
11189	10	3434
10032	21	5422
7403	34	11436
10764	37	3240
6741	25	7456
4947	43	10764
4645	36	6218
2487	43	2978
508	50	5654
6152	11	5208
4604	34	10962
1512	34	3904
680	43	6005
923	15	895
5657	11	6376
3091	15	897
4823	23	2419
915	15	890
828	21	11061
4616	15	893
9469	43	10282
1180	15	897
9341	10	10611
9935	43	7905
2363	15	892
9700	10	3875
486	11	4595
5999	7	10758
198	10	3393
11187	10	5488
5645	7	10516
379	31	9491
8453	47	873
9257	18	10309
3215	13	1496
5919	25	3460
10921	11	8609
6442	47	10801
3296	15	891
4698	34	6884
1851	34	7340
11452	31	6031
8277	21	3210
1511	11	2833
11416	15	897
3853	47	6657
1248	15	897
45	15	890
5846	21	328
3851	15	890
3697	31	6468
1448	11	5389
9947	31	5579
3925	15	897
11283	10	3393
5567	15	893
2598	11	7481
1522	34	5440
4065	7	6870
10349	43	5887
3826	48	4454
7725	10	3802
2745	15	893
3975	23	5579
7426	34	2954
4591	15	898
9618	47	6062
2436	20	7435
4441	10	3393
7426	42	2297
6926	7	3039
4012	21	6714
8398	21	9496
4465	47	3289
8915	38	3380
7491	25	9388
11383	10	3314
7419	10	10499
7159	13	10717
5741	31	5967
6282	20	5579
6960	21	5158
11430	15	893
5911	25	8895
3942	21	1606
10941	10	3172
4097	47	7461
3085	10	3093
8355	11	4659
122	21	9074
5284	10	2842
8635	15	892
5056	10	4005
2203	34	5814
4802	15	892
1027	15	893
2765	11	3051
2550	21	9059
181	15	891
2421	10	3093
8188	11	5198
2967	15	895
1404	34	6137
11342	23	5579
9025	15	891
4622	10	4817
7037	31	10154
4378	13	6379
9649	10	6256
10010	15	893
4319	25	9311
8284	43	4371
7537	15	1325
11090	10	6725
7875	10	7294
2349	31	2487
10115	31	5579
9187	21	5011
9499	10	10590
3008	25	4396
7417	19	4874
3376	10	3093
8937	11	10816
5696	31	2419
3239	10	1144
2426	10	3093
4078	47	9135
3377	11	4540
4713	11	2236
10949	10	603
4688	39	4389
11135	15	893
10781	15	895
6235	10	6213
7896	10	10499
1198	47	1487
2105	34	6004
5528	34	1934
7075	21	3048
7765	11	7436
7261	15	898
7998	10	9464
6176	10	1726
6484	15	896
995	15	898
4081	10	10499
7115	47	3283
1334	31	1785
4426	38	9840
8389	37	8042
2122	10	1400
43	11	10282
7628	49	6657
9321	11	695
4241	43	6647
5183	13	10063
8176	43	2579
1288	25	5328
2286	34	6622
2026	13	7436
5985	43	3960
7822	11	3530
4441	31	2419
8869	11	1627
6399	31	5579
6163	13	4483
4448	23	5579
921	15	898
7555	15	893
5392	15	897
10297	15	895
4507	10	3093
3759	15	894
3700	47	3318
9017	7	5700
6437	11	5872
5871	21	8048
9039	47	2780
638	11	6148
3742	43	6440
10726	10	3093
8620	43	1759
3964	24	1896
6050	15	893
8147	15	1127
6095	31	5579
11165	11	2604
2441	11	1487
8629	10	5994
5374	34	7340
5668	31	5579
5808	25	8895
2573	43	6016
6192	15	894
6278	24	6421
7352	43	281
4245	15	893
9058	10	5740
7262	15	893
930	15	1127
7050	10	3119
6100	47	10162
4186	15	892
10877	15	898
7585	7	10436
6192	10	11074
987	15	898
10060	15	6209
10209	10	4723
8716	31	6378
9763	31	5579
1448	21	7217
8985	47	4042
1942	10	9146
3978	17	2257
5774	15	890
491	21	1570
8893	12	8111
626	15	889
3016	10	3093
7016	11	6379
7311	21	1795
2328	31	5579
7240	11	7151
10666	34	7778
8342	11	2799
10207	15	894
3535	31	5278
1457	21	11322
768	34	5814
5021	31	3742
9338	10	2722
3077	10	3773
5272	47	2836
5996	15	890
2395	34	5907
5241	10	4342
11375	11	1173
4775	10	3314
9265	7	2165
9846	21	7571
7604	31	11321
5332	13	5076
10869	11	4554
5808	31	5579
5020	15	896
10909	11	1452
7810	11	3019
9862	10	6213
4561	15	898
7352	12	9758
3651	34	10741
252	15	895
4704	13	8242
10229	10	10611
10743	11	3193
8125	10	3093
5	6	2370
6548	11	7082
11430	15	1266
6033	47	8542
9458	43	7629
1342	11	3898
4652	27	6218
2419	43	2093
951	15	893
6198	10	6030
1385	31	2935
2706	49	4332
5373	11	3074
4465	11	10294
11274	15	895
9394	10	3875
4412	11	10801
10906	10	3172
7391	13	4698
3456	11	10316
10228	43	1727
2309	43	5311
3796	12	7900
8828	10	3172
5126	15	893
9098	11	2669
9051	25	2571
1786	10	3093
9793	31	5579
6009	10	2503
8063	31	196
6203	34	2728
5735	10	6034
8181	11	9320
8093	11	4381
4843	9	10685
9461	10	3802
7323	11	7061
11067	11	5045
983	15	892
6063	23	5579
11441	15	893
336	21	2091
8172	10	4014
8819	47	8698
10413	47	5546
9946	15	894
5602	40	346
11410	11	382
2228	10	2247
2823	15	890
9207	10	10590
6456	10	3172
8074	13	11462
1290	10	3105
9224	10	1575
2260	34	9782
5471	21	6986
10356	42	375
8232	15	889
7900	11	2834
1767	21	2049
1396	34	7340
1287	31	5579
428	43	7092
5463	23	5579
5444	34	3631
8099	11	1476
10022	10	10584
7168	15	892
10504	31	10797
6366	11	7049
8304	11	1487
6467	23	5579
4879	10	6213
9521	13	4698
7352	43	10764
1723	10	10611
956	15	893
1908	11	10816
8907	11	7594
1629	10	7540
6240	31	3742
3268	34	2954
9902	21	2822
3268	42	2297
7254	10	5961
7214	25	8895
6937	11	2090
9898	7	6201
3253	31	5579
9930	31	6589
9209	7	4338
7289	47	4540
1825	23	5716
9879	31	2487
11152	21	1152
7809	10	3093
5795	15	888
7430	31	5579
11069	10	3172
11312	31	3742
1348	47	7432
7304	42	3935
4434	43	7092
7750	39	7360
7581	47	7436
4487	38	4039
2162	44	9394
9061	11	4540
2260	13	4992
11485	21	7679
8766	13	2162
4978	7	10199
6589	15	10843
8522	10	2479
1426	50	863
3095	10	6947
3826	23	9572
7655	10	8756
4901	31	5579
7977	13	3186
8223	13	732
9055	43	5887
9917	10	3875
574	11	8023
1467	10	3093
6242	31	5578
3791	21	10463
6650	11	7434
592	10	3883
1017	15	894
3396	15	897
8623	47	7439
5510	11	3530
7384	25	10582
1573	10	3093
5552	10	6678
9432	15	893
73	34	3229
1511	15	898
8433	11	1898
3381	11	3019
4275	15	890
8581	47	10862
1936	15	891
9035	47	2797
3291	21	10269
6171	11	5468
7515	15	893
2620	15	893
642	43	7092
4506	42	583
5528	33	386
10716	43	8047
2793	21	2091
2577	15	897
1839	10	7528
11163	10	10590
8882	11	9584
10031	11	6286
5579	19	2887
11485	21	10257
6554	20	10068
7974	47	7450
10492	31	5579
3637	21	3606
3945	21	11026
2562	47	2044
4969	10	6555
7350	15	891
11440	21	6387
6421	9	11150
4472	11	3074
2309	43	3633
7304	35	4052
8566	11	6286
1782	34	10530
3742	43	3840
5241	11	3799
4753	15	890
4978	11	6207
10988	20	10833
8231	21	10631
68	15	892
3148	43	7917
4433	15	1326
11423	15	893
4783	21	6988
7059	10	5528
8311	11	2885
8719	47	10736
9179	10	4952
6421	34	10309
7785	10	3093
6104	21	2186
7715	31	5579
10160	15	894
5834	47	2162
3742	19	1554
10727	7	9872
11287	24	3710
10765	7	10243
6379	37	598
8620	34	6022
8007	31	5579
10192	10	10590
3826	23	9647
10061	10	6938
10216	23	5579
1847	10	3093
9036	11	2647
1602	11	5820
1965	21	5815
2672	15	892
3535	47	11032
10304	47	4024
10077	10	3109
11057	11	6330
10175	11	4003
9460	21	1589
6819	11	7434
9808	10	8756
2045	13	4698
9838	10	3999
10616	47	10801
10403	34	7131
3867	11	2653
2172	10	3093
1491	10	3179
6167	13	2162
625	21	322
6900	31	5579
1592	15	893
9094	31	5579
7816	21	3413
9219	10	3314
8541	21	3952
10774	10	3093
7838	15	892
6321	7	2068
5728	15	892
1620	10	3093
10580	11	2719
285	10	3968
6822	11	7596
5079	11	2071
6276	18	4031
6013	47	6495
7782	47	7443
5564	10	3314
6821	47	10338
9274	11	4781
9163	15	892
2891	47	9734
7439	43	7327
6950	7	9781
102	11	4578
3552	47	6889
5264	10	6213
7308	10	5196
8258	15	897
1168	20	10793
2917	47	841
6255	10	10590
9346	23	5579
11159	31	5579
10935	47	7426
181	15	890
4969	21	517
1426	50	1476
11360	11	3019
8551	15	894
8895	34	2616
1662	15	895
7798	10	6213
356	50	10333
6793	47	5232
10578	11	8023
9436	15	895
7330	43	2151
5588	11	427
1334	10	5961
1727	43	508
4435	9	580
2888	43	7111
9809	47	4503
428	47	2162
5420	15	896
2334	21	5273
2921	49	2162
3801	34	7340
11216	34	11098
5471	21	5815
2246	32	2209
8323	11	3626
5285	47	7051
10654	15	892
2388	15	897
6868	49	6619
8649	11	9026
4879	10	3874
7963	43	6557
6099	43	7117
9740	15	898
2223	11	2071
5579	19	2460
631	11	768
5881	31	6052
2162	43	1730
7221	31	5579
8970	11	319
1970	45	10960
4471	11	7426
2261	7	6870
1426	50	4200
760	11	10045
2889	15	892
3339	31	3742
1769	18	10932
9326	10	10611
10579	11	8116
3004	43	2179
4816	23	3742
9201	21	1375
2019	27	2018
8196	10	1684
8007	47	10663
3981	23	5579
5730	31	2487
9225	15	891
10370	10	5666
7033	25	5098
1187	15	898
4198	21	4178
7311	10	2575
1578	47	6296
9914	15	898
2155	21	5682
3488	23	5579
3302	10	3093
6099	11	3741
1765	10	3093
392	12	2487
8647	25	6371
6225	21	7571
9351	47	5045
7048	11	2474
3268	50	10333
4291	10	6030
4083	21	3336
5788	15	897
6120	15	891
8654	10	3172
5472	15	894
5846	21	8958
7247	47	2162
4628	21	2091
1033	15	897
9412	43	6016
2735	31	4874
9967	11	3019
8656	47	2797
4154	25	3447
2114	7	4930
5572	43	11317
140	11	7163
6858	25	5219
9098	31	2964
6399	11	4167
9503	11	1524
5499	21	668
9860	11	5705
8759	15	897
9460	21	6986
8991	25	5297
3530	43	4118
8452	10	3172
4409	47	7450
11370	11	2836
6094	21	11094
4776	39	8012
5090	10	3130
541	23	4519
9553	15	892
4681	40	4855
6058	15	892
9903	10	3093
178	10	275
3148	11	2797
9040	15	890
10115	11	2521
8712	45	10507
5693	31	3350
4711	23	3345
9677	10	3093
9938	15	892
6063	49	10033
6791	11	2502
9355	10	7294
8170	10	3172
5110	10	4005
1396	42	8364
7152	15	895
7048	47	3912
8522	25	7471
3524	7	10199
8377	11	4024
5403	9	6230
11082	47	3934
2064	10	4430
293	36	248
828	10	3093
9753	21	7840
3524	21	1906
9123	33	6035
9416	21	5560
11067	21	3298
10025	31	5579
9371	10	6555
4681	15	9719
1064	15	893
926	15	898
2718	10	3093
1426	34	3628
11066	11	2429
10612	11	9390
11096	25	215
11232	15	889
5573	31	6589
11071	31	5579
2758	31	2662
7919	39	8133
10408	49	9455
7442	37	8727
9188	10	3172
4879	43	5312
10230	11	3182
3662	15	894
7417	19	4908
5733	43	53
8975	11	8605
2478	11	3741
4248	34	4913
1054	15	889
332	47	5704
6169	17	10753
2250	10	2576
8662	47	2696
465	31	3742
7370	11	6657
11415	10	7528
5518	32	2391
4047	11	3289
8027	15	898
4264	31	5579
2219	15	894
3246	7	10104
839	11	10316
8541	43	7092
887	49	6657
8702	21	840
5683	43	5887
11100	47	5723
10459	34	3690
4442	15	897
7139	31	4161
9045	11	2651
8288	11	7443
2052	20	8895
9039	10	9246
10953	11	7577
2443	25	5756
6363	10	3172
7860	43	1727
8217	15	891
3270	11	759
608	10	8086
5590	11	5468
5923	47	5205
597	34	3143
903	15	894
10275	21	9032
1395	10	6217
11336	25	8691
2388	11	11287
6101	31	6589
682	10	8756
5784	25	3951
2309	11	7369
1179	15	889
4502	10	6519
5605	11	2436
9014	47	6998
2002	7	9833
2767	10	3093
1426	50	4175
11164	10	3172
10096	47	7438
9656	15	894
5081	15	895
7548	10	1688
7442	18	2024
10498	15	895
8736	10	3172
1978	39	5417
2347	47	7082
1800	7	11116
8062	12	4649
10033	37	9529
10281	31	5579
5087	25	9442
6868	34	9945
458	15	898
3835	11	4838
11119	11	7443
6102	47	851
4698	21	596
6696	47	7082
11159	43	2579
3115	31	5899
9103	47	10566
7370	7	3205
9138	7	5700
1059	15	893
2276	15	895
2493	31	6539
5139	11	7426
4470	31	3742
9224	43	8047
7051	43	7882
9443	10	4005
4340	10	3172
3331	11	7594
704	47	4838
7198	15	893
11198	7	10685
610	10	10611
11440	10	3314
9926	21	9894
5096	15	894
11228	31	10797
11038	21	2091
3656	31	5579
10225	25	3463
4448	34	2455
11198	11	4659
2730	15	892
8971	15	894
9716	31	4986
5795	40	87
4919	49	4698
1936	15	890
4434	47	5817
5532	47	7438
8416	10	3172
4549	11	4932
5581	11	3263
3097	47	7432
3160	34	9100
6100	24	8620
7024	23	5579
2012	15	897
9865	10	4723
5187	21	2405
7179	7	3825
11344	43	7092
11287	24	3307
1829	39	2386
7519	10	5961
7998	47	9280
5966	47	5943
10079	43	8047
9655	15	889
5162	12	6286
7908	10	6213
8312	11	223
3281	20	8993
5074	42	6850
10182	15	891
10836	10	6217
7350	15	890
784	13	3511
1174	12	6062
262	34	4153
8548	47	2694
8871	10	3172
9016	11	2705
4205	10	3093
1666	34	6884
6405	10	10611
10190	15	894
3050	12	2419
8063	11	4838
1956	7	1165
11299	15	894
4777	47	7051
9224	21	5135
3514	23	10455
592	21	5011
5658	47	2000
8416	11	2000
6382	11	7478
9005	43	7092
3300	10	5740
8285	31	5579
3914	33	2118
6126	10	7360
9461	11	3074
2419	43	9859
900	15	894
9397	23	5579
9055	11	3074
6455	11	6062
9573	31	5579
3553	15	889
10954	47	4381
8524	11	2000
10308	47	3530
9857	18	3745
1732	15	897
8433	11	7434
4890	45	8987
4099	31	5579
6147	31	5578
9058	21	9074
3558	10	3093
8640	47	865
7370	10	4723
11218	36	11313
403	11	7438
4412	47	5769
6257	31	5579
7883	31	5579
11469	21	2091
1714	13	6149
2888	21	9076
5610	10	4989
9110	31	5579
7607	7	376
10472	47	7438
3742	43	3957
8219	10	6947
3371	7	6513
7672	47	10777
7399	47	11133
7168	15	895
4012	43	5117
4788	47	6541
4332	13	11172
142	42	586
543	15	893
3476	10	3093
10974	39	4635
7147	15	893
505	15	892
10802	42	8364
9991	10	603
6456	47	223
10279	39	6938
6391	43	7117
8033	25	6451
9877	21	2091
8295	15	896
10321	15	893
8905	10	3172
4330	34	5907
5793	24	6263
4094	25	6383
4506	34	7340
6602	10	1593
7292	47	10020
6300	47	10519
5571	47	10663
10279	47	7436
6668	11	4960
10962	33	9661
5680	15	895
10155	15	893
7793	47	7436
1426	50	5654
8260	21	7840
9286	11	2462
9469	43	6973
586	45	6750
6063	38	4890
122	31	5579
6987	15	891
6125	11	3319
9457	42	8582
10564	22	3348
6863	15	893
2881	12	9491
8665	11	7434
10079	10	8756
4320	15	894
10076	43	5168
3742	43	2664
9741	15	894
1995	15	892
2813	10	7294
2328	10	10522
9783	10	8756
5863	11	3626
9623	15	892
6310	11	1487
938	15	894
9039	31	5195
3327	34	7131
4492	21	2822
1762	13	5478
9040	15	896
4233	31	6052
9935	11	2890
1267	10	6292
1078	15	898
6155	10	4974
4257	35	4053
5608	15	890
11480	11	2720
6569	11	9511
5477	21	7840
8068	23	5579
1082	15	893
8285	47	10663
8925	47	2162
7400	10	2253
5988	15	898
2372	25	9000
214	11	5468
11287	37	5184
7685	31	9469
731	34	751
1171	34	4509
5190	15	895
2340	11	3236
933	15	891
9839	11	6664
6457	11	2797
8548	43	6016
7400	11	10860
2809	10	3093
10977	43	6647
3323	41	10564
262	12	2866
7671	34	3229
2883	13	1504
10149	34	7341
507	12	346
7376	11	412
5808	11	7444
8303	47	4600
3524	21	9349
6145	11	5719
10175	21	8051
10176	15	895
3079	10	3875
5431	47	2647
3500	31	5579
7588	15	892
6683	15	898
346	10	1171
6120	15	890
9337	11	382
4047	21	10269
10929	11	7462
7581	10	3172
4437	7	10245
5858	11	2653
2277	10	3875
5739	24	6459
7159	35	10876
11100	10	5062
6113	7	4455
7828	39	5317
6810	11	5872
1393	37	6063
435	11	9669
1299	10	4516
7700	47	2128
10283	43	6338
1491	11	2669
3083	31	6709
11415	11	1627
4198	21	8051
8512	11	7049
10511	11	3289
2150	47	3092
9278	47	2835
4840	25	10666
7435	23	5579
6604	11	3675
254	11	2768
9360	23	2419
4806	47	3289
1727	34	11308
2716	11	1953
3375	47	3530
10918	11	8954
2468	10	2085
7241	11	10371
9245	47	2148
367	34	4602
5263	15	893
6698	15	1311
6137	33	1495
8299	42	11251
8611	11	2659
1463	15	892
3317	43	7327
9649	10	6030
6882	10	2820
8458	11	7481
3582	34	1337
8912	47	8698
4069	43	7111
4628	10	7540
5556	31	5899
11485	10	4673
2688	15	893
3986	10	3172
8201	15	898
2525	11	2000
7234	11	7436
6874	10	10611
3016	31	3742
3146	15	893
6602	31	6052
9923	25	7362
2476	15	891
9919	11	3871
11422	21	11004
5680	21	8366
3720	10	3179
10850	11	3263
2105	23	5454
7838	15	895
10040	15	891
5728	15	895
10039	11	4540
2957	10	3093
7329	18	3745
2851	34	8268
861	31	2419
8594	10	3172
11268	11	6495
10086	20	8993
706	15	1325
6430	47	4606
39	34	587
3161	10	9464
3141	42	8582
5519	43	7092
8668	37	7022
11038	21	322
2720	43	4118
8340	47	7639
9270	10	1724
7900	11	6887
5553	48	4638
574	43	6646
6132	34	6064
2636	10	3093
6583	11	2705
4544	15	893
9220	47	3530
10585	10	3093
4839	23	8111
7318	10	7528
4851	15	894
149	31	4022
9453	25	5579
3762	7	5136
3254	15	894
5742	23	5579
1960	21	3577
2162	37	7452
10209	10	6213
6527	34	10054
9278	31	3742
8041	39	5652
4224	33	6035
2758	47	7040
625	21	5088
5285	47	3554
1813	11	9457
7605	47	3686
7161	21	4827
6291	39	6737
1871	23	5579
4698	24	5685
10654	15	895
11287	37	72
10929	10	3093
1973	39	10664
1595	11	8116
2973	47	5198
8217	15	890
8068	13	4332
3710	34	7340
3986	11	2799
11158	7	10590
11368	38	8089
5733	42	1309
9935	11	3074
89	27	5795
1428	47	404
968	15	891
171	11	2650
9197	34	11436
647	31	3742
5683	43	9635
10493	15	889
8699	7	10997
9751	11	7434
4213	43	7118
3096	15	891
9751	11	11301
5542	47	10203
6095	10	4203
9697	15	897
6276	20	7435
7417	19	10184
9085	47	4540
3826	23	4795
1758	10	3875
5034	25	3640
8926	21	9214
10167	32	3499
6147	7	7332
1789	9	9595
10061	47	830
2261	11	6260
5724	7	6524
4773	10	10611
7136	20	8895
6820	11	4781
993	15	891
7757	34	10561
5585	47	7481
625	47	6296
7293	21	10839
397	10	6213
3168	11	7436
11389	7	4763
8577	40	4083
3900	31	5579
8611	47	3574
6447	47	10546
5780	10	6213
4433	10	7338
5266	10	9246
3207	10	4005
378	7	10436
8749	47	7434
829	11	10316
5015	43	6016
9405	10	3130
1185	15	892
7112	31	2487
6771	15	892
9754	10	3906
2254	23	5579
5579	19	2374
7180	10	603
2905	47	5232
11229	21	4991
1908	11	250
2208	7	1918
11485	10	442
9079	15	892
6369	11	5717
5733	35	4083
8694	31	5579
10192	7	1308
1207	15	895
6626	21	5265
5228	10	4342
1026	15	890
10658	33	4894
8640	11	2800
7442	12	10464
8321	11	4781
9763	10	9208
4176	31	11145
9055	47	2720
4335	47	9128
3986	31	2487
10593	11	10862
1734	43	3960
1763	13	5478
5082	11	7436
6129	15	894
9930	10	6034
11298	34	9607
1682	10	6519
1426	50	11290
1043	15	898
10182	15	890
9151	34	3174
10965	21	6511
10871	34	5837
4561	11	9845
5724	11	3347
87	27	5795
8338	13	11287
9362	43	2142
8786	11	7441
8658	47	10255
6406	39	1294
286	23	3004
7824	11	7442
9716	39	1603
5333	25	6208
4692	11	9403
2122	10	6213
102	10	3393
3419	49	11287
9526	11	6376
4407	11	3485
4699	25	3478
2674	10	3093
7616	43	3960
2204	21	5396
1756	14	4846
1346	10	1664
2806	43	6557
7532	10	4482
10022	30	1560
8256	49	4698
5095	47	3074
3079	11	3289
11381	43	7092
11117	21	8848
7202	7	3220
9148	10	7790
1712	34	6895
7993	11	7432
4698	37	4661
5462	39	2386
4496	11	7481
11139	47	10787
4776	10	3875
3477	11	5389
10407	34	6137
9037	11	6286
3700	43	7917
337	11	7426
2324	42	4524
9862	31	2487
2316	23	6378
3729	15	894
4684	47	1946
6545	47	8183
2458	15	891
10856	43	8047
10366	37	1933
864	20	4660
3251	11	339
5966	10	3314
9560	11	1952
9481	10	5666
4806	47	3530
5032	15	897
5047	47	4803
10314	15	894
6692	11	7481
11432	47	7556
278	10	3093
625	11	3019
3285	15	892
1256	15	1323
3161	7	10540
11344	47	5990
11229	43	3960
8184	47	10421
8300	11	873
9801	11	2162
1917	11	2653
1019	15	895
2683	25	2185
2989	39	5652
936	15	892
5826	10	3906
5795	40	1625
11480	10	10792
6732	11	7480
782	7	5375
5173	47	863
6594	47	7478
11287	24	2869
4877	23	5579
174	10	10590
4725	10	10590
7936	43	3960
1299	11	1487
9641	10	10611
10062	10	6256
9202	10	10522
9558	11	7442
544	15	1634
2311	47	3283
6521	7	9872
1970	45	165
9763	21	5424
2605	23	225
10435	15	897
1052	15	890
7054	39	5180
11192	15	892
8758	11	7473
5253	39	1827
6987	15	890
4289	25	5756
3122	31	5579
9809	11	11368
10009	43	2086
4867	13	4698
3312	10	6213
6907	43	7117
11410	10	3172
6158	34	5837
6311	10	4485
7839	10	2085
7645	15	897
8333	11	1556
10964	47	1173
8120	10	6034
9016	43	7092
2729	15	897
5668	7	6953
7270	10	6555
8371	23	5579
3774	37	9311
10443	20	3575
2244	10	3093
5475	39	1742
6379	35	7274
3195	43	1406
2730	15	895
5284	21	5260
969	15	893
1153	34	5907
11112	10	3172
3044	11	3019
9423	31	5579
508	43	6949
6482	24	2732
676	47	2071
3279	7	10859
7593	21	10695
2263	49	377
2765	43	10621
6380	15	894
526	11	3319
5572	11	2162
4671	13	5827
10223	15	892
9589	15	891
8379	11	2000
10033	37	2045
8895	19	747
2551	22	10051
1665	7	6717
967	15	893
7899	11	5733
563	36	87
933	15	890
3826	23	1874
2011	11	6657
6327	25	3785
1426	50	5962
4407	39	7360
8157	34	7340
2590	15	897
5579	15	6209
4950	11	3799
2467	47	4600
10785	31	6539
3030	11	2071
3302	31	3742
2488	11	5723
10585	10	1684
4310	31	3742
674	13	10063
2383	11	9228
5467	11	4600
4413	31	5579
8054	11	6062
10537	9	10658
8352	11	4095
6923	11	4781
5056	31	5579
4407	47	3976
8320	31	6378
8816	10	4482
1305	7	1165
907	15	889
4698	9	7190
9824	21	3472
686	11	10255
2303	23	196
5509	15	894
8298	10	3172
987	15	1330
7376	31	5579
6108	11	4540
4800	15	895
9777	15	892
9794	47	11133
4949	10	6213
2834	17	10972
3551	15	891
5325	47	3566
4536	11	3799
2265	34	7341
839	31	3888
8836	47	6657
1334	47	4036
4097	21	8051
7491	21	7582
9928	15	894
334	11	9820
7093	10	3093
8762	10	3172
10850	11	7475
8090	15	895
3161	43	5887
8176	31	3004
10515	9	2773
4799	15	893
1167	21	3472
9515	31	2554
1520	34	422
6112	47	7451
9546	11	4221
3666	47	2162
2382	10	3093
6011	10	4005
5360	15	898
9677	31	3742
10921	47	10978
3004	43	10709
2707	25	9720
7837	10	8756
9631	49	4698
6773	21	4029
3926	25	10109
5579	19	2790
5390	34	3052
1257	15	898
4698	35	4426
86	10	3875
2487	43	7055
2551	9	9595
3772	10	5961
3888	17	3345
5015	10	4817
4316	21	4374
1843	47	10459
3273	21	7840
10820	11	3156
2565	13	1521
219	15	893
6657	43	1282
10268	15	894
7425	11	283
5714	39	1548
3956	15	898
5787	15	895
6483	34	7340
7297	31	2487
6793	21	6936
9562	11	6657
9658	15	897
8294	11	7784
5613	15	1327
9750	43	1727
3637	47	10127
5052	21	522
8741	10	3172
2769	11	3074
8478	11	2705
5890	20	4786
3975	35	7558
9839	7	6993
1003	15	898
975	15	895
4698	24	4594
4684	11	4600
6126	21	606
9489	22	10055
7941	21	11270
6278	24	9880
3464	11	2720
229	15	898
4378	34	5837
2778	7	9833
6445	23	6378
2250	11	8113
8148	15	893
8131	34	3052
6536	10	4203
6391	10	11017
10370	10	3107
9622	15	895
10934	10	9261
9623	15	895
9926	15	6209
5029	21	523
6931	15	896
1727	7	5987
3509	15	889
10820	47	2647
2178	15	890
10454	15	893
6218	10	10590
1849	12	10122
6271	15	894
2045	20	4660
2883	13	1509
7412	13	8114
6318	10	3672
4698	37	6048
4498	10	3172
7886	11	4570
2071	37	10360
7918	47	4200
10968	10	3172
11343	10	3802
2089	43	1282
7241	11	10956
4631	11	4838
2583	15	890
4521	21	9530
4698	24	5408
1512	34	6137
4770	13	5827
937	15	894
5880	43	7092
4896	10	3393
6011	47	3019
9460	21	7411
6379	37	10518
661	15	889
626	15	897
10921	10	3172
11340	20	8895
6789	15	894
2062	13	5289
8938	7	6524
8248	10	3093
3319	43	1426
10872	11	1190
9840	45	6374
8720	38	6657
5490	23	2419
4086	10	1593
3324	11	10862
2074	15	894
9643	10	3393
1673	15	890
1397	47	10762
11360	43	1954
4241	21	6069
10086	43	5348
9460	21	5383
3722	15	894
8519	11	7434
10370	25	3511
1922	43	10636
508	18	3745
3122	43	2579
844	47	11001
11452	47	2988
2591	15	897
10355	11	3193
8063	10	7366
9287	47	2133
6176	10	3875
1808	15	890
8760	10	3093
1426	50	9140
823	47	843
1531	13	1498
5841	43	7092
10585	25	5377
1114	15	897
1002	15	893
5658	10	3172
7089	11	2833
10609	11	4637
10996	47	2293
9713	20	11424
6362	11	1627
7161	31	4161
2834	43	2552
1463	15	895
10713	15	898
8942	14	8895
559	15	893
8620	42	7359
1654	21	7065
6748	11	5723
11267	34	3690
8798	15	891
7298	15	892
3524	10	10590
11468	11	364
4889	15	894
2117	10	10611
2423	10	6555
8419	10	3172
7312	15	889
3819	10	4459
8606	47	3898
6670	21	2816
909	15	893
2308	10	7932
4549	10	4817
9707	15	895
1111	15	889
3700	11	2797
1965	7	6980
1830	10	4459
8310	11	2035
9516	47	5832
1073	15	893
2847	43	5168
4118	43	10570
6454	21	4668
3277	21	840
3634	11	2589
254	10	3540
7401	10	1962
3826	34	1984
5142	25	6093
11229	21	2676
1426	50	10581
11100	25	3478
428	21	4624
4763	34	7132
1100	15	898
4880	31	6539
5649	34	6137
10820	10	3172
4134	47	5713
6152	21	484
5826	10	5961
3793	20	8895
8131	13	6889
4839	49	8620
489	11	2670
10018	10	2983
1255	31	6468
6399	11	4718
11068	11	31
9705	15	892
8529	47	9128
3266	10	3393
7112	43	7117
3356	47	2726
7787	31	3516
9427	10	5961
10764	20	9112
3073	25	8895
8814	10	3172
3597	31	3742
906	15	891
